x,y,tau,temperature,is_post_switch
0.125,0,60,2.254386774542173e-10,1
0.1875,0,60,3.140038721683741e-10,1
0.25,0,60,3.864663042072296e-10,1
0.3125,0,60,4.428259735707839e-10,1
0.375,0,60,4.83082880259037e-10,1
0.4375,0,60,5.072370242719888e-10,1
0.5,0,60,5.152884056096395e-10,1
0.5625,0,60,5.072370242719888e-10,1
0.625,0,60,4.83082880259037e-10,1
0.6875,0,60,4.428259735707839e-10,1
0.75,0,60,3.864663042072296e-10,1
0.8125,0,60,3.140038721683741e-10,1
0.875,0,60,2.254386774542173e-10,1
0.9375,0,60,1.207707200647593e-10,1
1,0,60,0,1
0,0.0625,60,2.660152134520597e-06,1
0.0625,0.0625,60,0.0007491897836112074,1
0.125,0.0625,60,-0.0001124272683316596,1
0.1875,0.0625,60,-0.0006433966820850732,1
0.25,0.0625,60,-0.0008697890897979056,1
0.3125,0.0625,60,-0.0009744475053184832,1
0.375,0.0625,60,-0.001041846815409829,1
0.4375,0.0625,60,-0.001087444503996207,1
0.5,0.0625,60,-0.001104206472652286,1
0.5625,0.0625,60,-0.001087444503996262,1
0.625,0.0625,60,-0.00104184681540974,1
0.6875,0.0625,60,-0.000974447505318449,1
0.75,0.0625,60,-0.0008697890897978551,1
0.8125,0.0625,60,-0.0006433966820850744,1
0.875,0.0625,60,-0.0001124272683316415,1
0.9375,0.0625,60,0.0007491897836112287,1
1,0.0625,60,2.660152134520597e-06,1
0,0.125,60,4.965617317771781e-06,1
0.0625,0.125,60,-3.823670938197707e-05,1
0.125,0.125,60,-0.001299980139574602,1
0.1875,0.125,60,-0.001862302523506513,1
0.25,0.125,60,-0.001951868248760473,1
0.3125,0.125,60,-0.001902853529419182,1
0.375,0.125,60,-0.00185972571652361,1
0.4375,0.125,60,-0.001845088400948494,1
0.5,0.125,60,-0.001843344623348331,1
0.5625,0.125,60,-0.001845088400948526,1
0.625,0.125,60,-0.001859725716523637,1
0.6875,0.125,60,-0.001902853529419282,1
0.75,0.125,60,-0.001951868248760467,1
0.8125,0.125,60,-0.001862302523506474,1
0.875,0.125,60,-0.001299980139574574,1
0.9375,0.125,60,-3.82367093819427e-05,1
1,0.125,60,4.965617317771781e-06,1
0,0.1875,60,6.916395549753552e-06,1
0.0625,0.1875,60,-0.0004774778397759556,1
0.125,0.1875,60,-0.001744713872479998,1
0.1875,0.1875,60,-0.002091257690641854,1
0.25,0.1875,60,-0.001910365911269837,1
0.3125,0.1875,60,-0.001630804031033188,1
0.375,0.1875,60,-0.001428595158453693,1
0.4375,0.1875,60,-0.001325031296333975,1
0.5,0.1875,60,-0.001295112227702,1
0.5625,0.1875,60,-0.00132503129633392,1
0.625,0.1875,60,-0.001428595158453686,1
0.6875,0.1875,60,-0.001630804031033224,1
0.75,0.1875,60,-0.001910365911269849,1
0.8125,0.1875,60,-0.002091257690641851,1
0.875,0.1875,60,-0.001744713872479988,1
0.9375,0.1875,60,-0.0004774778397759307,1
1,0.1875,60,6.916395549753552e-06,1
0,0.25,60,8.51248683046591e-06,1
0.0625,0.25,60,-0.0006191062508546496,1
0.125,0.25,60,-0.001719570406475304,1
0.1875,0.25,60,-0.001788170664219427,1
0.25,0.25,60,-0.001332158257498416,1
0.3125,0.25,60,-0.0008341115667745198,1
0.375,0.25,60,-0.0004837120900620124,1
0.4375,0.25,60,-0.0002970561455067419,1
0.5,0.25,60,-0.000240649099361925,1
0.5625,0.25,60,-0.0002970561455067539,1
0.625,0.25,60,-0.000483712090061929,1
0.6875,0.25,60,-0.0008341115667745793,1
0.75,0.25,60,-0.001332158257498395,1
0.8125,0.25,60,-0.0017881706642194,1
0.875,0.25,60,-0.001719570406475323,1
0.9375,0.25,60,-0.0006191062508546644,1
1,0.25,60,8.51248683046591e-06,1
0,0.3125,60,9.753891159908855e-06,1
0.0625,0.3125,60,-0.0006557679153729915,1
0.125,0.3125,60,-0.001577415160832876,1
0.1875,0.3125,60,-0.001408094410913501,1
0.25,0.3125,60,-0.0007323455364742763,1
0.3125,0.3125,60,-6.426214743377338e-05,1
0.375,0.3125,60,0.0004007451076841044,1
0.4375,0.3125,60,0.0006517894445365146,1
0.5,0.3125,60,0.0007287834105223524,1
0.5625,0.3125,60,0.0006517894445364921,1
0.625,0.3125,60,0.0004007451076841083,1
0.6875,0.3125,60,-6.426214743377072e-05,1
0.75,0.3125,60,-0.0007323455364742794,1
0.8125,0.3125,60,-0.0014080944109135,1
0.875,0.3125,60,-0.00157741516083293,1
0.9375,0.3125,60,-0.0006557679153730598,1
1,0.3125,60,9.753891159908855e-06,1
0,0.375,60,1.064060853808239e-05,1
0.0625,0.375,60,-0.0006748289699559819,1
0.125,0.375,60,-0.001468235448675461,1
0.1875,0.375,60,-0.001134818186728835,1
0.25,0.375,60,-0.0003102163100834183,1
0.3125,0.375,60,0.0004722857781700802,1
0.375,0.375,60,0.00101442009416352,1
0.4375,0.375,60,0.001308921663496244,1
0.5,0.375,60,0.001399844162420683,1
0.5625,0.375,60,0.001308921663496241,1
0.625,0.375,60,0.00101442009416357,1
0.6875,0.375,60,0.0004722857781700839,1
0.75,0.375,60,-0.0003102163100834078,1
0.8125,0.375,60,-0.001134818186728794,1
0.875,0.375,60,-0.001468235448675484,1
0.9375,0.375,60,-0.0006748289699560744,1
1,0.375,60,1.064060853808239e-05,1
0,0.4375,60,1.117263896498651e-05,1
0.0625,0.4375,60,-0.0006918389560066329,1
0.125,0.4375,60,-0.001414782446332043,1
0.1875,0.4375,60,-0.0009897967024136691,1
0.25,0.4375,60,-8.202221061159081e-05,1
0.3125,0.4375,60,0.0007645014570483531,1
0.375,0.4375,60,0.001349910313640187,1
0.4375,0.4375,60,0.001668870704391944,1
0.5,0.4375,60,0.001767648493555567,1
0.5625,0.4375,60,0.001668870704391859,1
0.625,0.4375,60,0.001349910313640148,1
0.6875,0.4375,60,0.0007645014570482007,1
0.75,0.4375,60,-8.20222106116827e-05,1
0.8125,0.4375,60,-0.0009897967024137045,1
0.875,0.4375,60,-0.001414782446332109,1
0.9375,0.4375,60,-0.0006918389560066657,1
1,0.4375,60,1.117263896498651e-05,1
0,0.5,60,1.134998244062121e-05,1
0.0625,0.5,60,-0.0006991695435105599,1
0.125,0.5,60,-0.001400291579818761,1
0.1875,0.5,60,-0.0009463350901178275,1
0.25,0.5,60,-1.211887162177338e-05,1
0.3125,0.5,60,0.0008548110725885465,1
0.375,0.5,60,0.001454045391841245,1
0.4375,0.5,60,0.001780835692763133,1
0.5,0.5,60,0.001882131189706373,1
0.5625,0.5,60,0.001780835692763039,1
0.625,0.5,60,0.001454045391841156,1
0.6875,0.5,60,0.0008548110725884752,1
0.75,0.5,60,-1.211887162187275e-05,1
0.8125,0.5,60,-0.0009463350901178502,1
0.875,0.5,60,-0.001400291579818799,1
0.9375,0.5,60,-0.0006991695435105963,1
1,0.5,60,1.134998244062121e-05,1
0,0.5625,60,1.117263896498651e-05,1
0.0625,0.5625,60,-0.0006918389560066317,1
0.125,0.5625,60,-0.001414782446332091,1
0.1875,0.5625,60,-0.0009897967024137103,1
0.25,0.5625,60,-8.20222106116386e-05,1
0.3125,0.5625,60,0.0007645014570483564,1
0.375,0.5625,60,0.001349910313640251,1
0.4375,0.5625,60,0.001668870704391973,1
0.5,0.5625,60,0.001767648493555574,1
0.5625,0.5625,60,0.001668870704391882,1
0.625,0.5625,60,0.00134991031364023,1
0.6875,0.5625,60,0.0007645014570482689,1
0.75,0.5625,60,-8.202221061161185e-05,1
0.8125,0.5625,60,-0.000989796702413714,1
0.875,0.5625,60,-0.001414782446332095,1
0.9375,0.5625,60,-0.0006918389560066318,1
1,0.5625,60,1.117263896498651e-05,1
0,0.625,60,1.064060853808239e-05,1
0.0625,0.625,60,-0.0006748289699559239,1
0.125,0.625,60,-0.001468235448675408,1
0.1875,0.625,60,-0.0011348181867289,1
0.25,0.625,60,-0.0003102163100833757,1
0.3125,0.625,60,0.0004722857781701674,1
0.375,0.625,60,0.001014420094163563,1
0.4375,0.625,60,0.001308921663496262,1
0.5,0.625,60,0.00139984416242066,1
0.5625,0.625,60,0.001308921663496239,1
0.625,0.625,60,0.001014420094163613,1
0.6875,0.625,60,0.000472285778170094,1
0.75,0.625,60,-0.0003102163100833344,1
0.8125,0.625,60,-0.001134818186728845,1
0.875,0.625,60,-0.001468235448675407,1
0.9375,0.625,60,-0.0006748289699559288,1
1,0.625,60,1.064060853808239e-05,1
0,0.6875,60,9.753891159908855e-06,1
0.0625,0.6875,60,-0.0006557679153729382,1
0.125,0.6875,60,-0.001577415160833042,1
0.1875,0.6875,60,-0.001408094410913529,1
0.25,0.6875,60,-0.0007323455364743773,1
0.3125,0.6875,60,-6.426214743377313e-05,1
0.375,0.6875,60,0.0004007451076841421,1
0.4375,0.6875,60,0.0006517894445365131,1
0.5,0.6875,60,0.0007287834105223228,1
0.5625,0.6875,60,0.0006517894445364635,1
0.625,0.6875,60,0.0004007451076840778,1
0.6875,0.6875,60,-6.426214743383348e-05,1
0.75,0.6875,60,-0.0007323455364743518,1
0.8125,0.6875,60,-0.001408094410913493,1
0.875,0.6875,60,-0.001577415160832935,1
0.9375,0.6875,60,-0.000655767915372883,1
1,0.6875,60,9.753891159908855e-06,1
0,0.75,60,8.51248683046591e-06,1
0.0625,0.75,60,-0.0006191062508546002,1
0.125,0.75,60,-0.001719570406475279,1
0.1875,0.75,60,-0.001788170664219345,1
0.25,0.75,60,-0.001332158257498422,1
0.3125,0.75,60,-0.0008341115667745504,1
0.375,0.75,60,-0.000483712090061966,1
0.4375,0.75,60,-0.0002970561455067837,1
0.5,0.75,60,-0.0002406490993618757,1
0.5625,0.75,60,-0.0002970561455067741,1
0.625,0.75,60,-0.0004837120900619535,1
0.6875,0.75,60,-0.0008341115667745625,1
0.75,0.75,60,-0.001332158257498487,1
0.8125,0.75,60,-0.001788170664219362,1
0.875,0.75,60,-0.00171957040647525,1
0.9375,0.75,60,-0.0006191062508545363,1
1,0.75,60,8.51248683046591e-06,1
0,0.8125,60,6.916395549753552e-06,1
0.0625,0.8125,60,-0.0004774778397759012,1
0.125,0.8125,60,-0.001744713872480014,1
0.1875,0.8125,60,-0.00209125769064182,1
0.25,0.8125,60,-0.001910365911269933,1
0.3125,0.8125,60,-0.001630804031033268,1
0.375,0.8125,60,-0.001428595158453645,1
0.4375,0.8125,60,-0.00132503129633395,1
0.5,0.8125,60,-0.001295112227701974,1
0.5625,0.8125,60,-0.001325031296333949,1
0.625,0.8125,60,-0.001428595158453599,1
0.6875,0.8125,60,-0.001630804031033247,1
0.75,0.8125,60,-0.001910365911269884,1
0.8125,0.8125,60,-0.002091257690641818,1
0.875,0.8125,60,-0.001744713872479963,1
0.9375,0.8125,60,-0.0004774778397758735,1
1,0.8125,60,6.916395549753552e-06,1
0,0.875,60,4.965617317771781e-06,1
0.0625,0.875,60,-3.823670938197556e-05,1
0.125,0.875,60,-0.001299980139574578,1
0.1875,0.875,60,-0.001862302523506479,1
0.25,0.875,60,-0.001951868248760503,1
0.3125,0.875,60,-0.001902853529419133,1
0.375,0.875,60,-0.001859725716523538,1
0.4375,0.875,60,-0.001845088400948503,1
0.5,0.875,60,-0.001843344623348333,1
0.5625,0.875,60,-0.001845088400948518,1
0.625,0.875,60,-0.001859725716523457,1
0.6875,0.875,60,-0.001902853529419096,1
0.75,0.875,60,-0.001951868248760487,1
0.8125,0.875,60,-0.001862302523506427,1
0.875,0.875,60,-0.001299980139574533,1
0.9375,0.875,60,-3.823670938190991e-05,1
1,0.875,60,4.965617317771781e-06,1
0,0.9375,60,2.660152134520597e-06,1
0.0625,0.9375,60,0.0007491897836112239,1
0.125,0.9375,60,-0.0001124272683316478,1
0.1875,0.9375,60,-0.0006433966820851204,1
0.25,0.9375,60,-0.0008697890897979339,1
0.3125,0.9375,60,-0.0009744475053185038,1
0.375,0.9375,60,-0.001041846815409769,1
0.4375,0.9375,60,-0.001087444503996203,1
0.5,0.9375,60,-0.00110420647265228,1
0.5625,0.9375,60,-0.001087444503996224,1
0.625,0.9375,60,-0.001041846815409782,1
0.6875,0.9375,60,-0.0009744475053184326,1
0.75,0.9375,60,-0.000869789089797917,1
0.8125,0.9375,60,-0.0006433966820851323,1
0.875,0.9375,60,-0.0001124272683316532,1
0.9375,0.9375,60,0.0007491897836112243,1
1,0.9375,60,2.660152134520597e-06,1
0,1,60,0,1
0.0625,1,60,1.207707200647593e-10,1
0.125,1,60,2.254386774542173e-10,1
0.1875,1,60,3.140038721683741e-10,1
0.25,1,60,3.864663042072296e-10,1
0.3125,1,60,4.428259735707839e-10,1
0.375,1,60,4.83082880259037e-10,1
0.4375,1,60,5.072370242719888e-10,1
0.5,1,60,5.152884056096395e-10,1
0.5625,1,60,5.072370242719888e-10,1
0.625,1,60,4.83082880259037e-10,1
0.6875,1,60,4.428259735707839e-10,1
0.75,1,60,3.864663042072296e-10,1
0.8125,1,60,3.140038721683741e-10,1
0.875,1,60,2.254386774542173e-10,1
0.9375,1,60,1.207707200647593e-10,1
1,1,60,0,1
0,0,62.5,0,1
0.0625,0,62.5,8.137467108377356e-13,1
0.125,0,62.5,1.51899386023044e-12,1
0.1875,0,62.5,2.115741448178113e-12,1
0.25,0,62.5,2.603989474680754e-12,1
0.3125,0,62.5,2.983737939738364e-12,1
0.375,0,62.5,3.254986843350942e-12,1
0.4375,0,62.5,3.417736185518489e-12,1
0.5,0,62.5,3.471985966241005e-12,1
0.5625,0,62.5,3.417736185518489e-12,1
0.625,0,62.5,3.254986843350942e-12,1
0.6875,0,62.5,2.983737939738364e-12,1
0.75,0,62.5,2.603989474680754e-12,1
0.8125,0,62.5,2.115741448178113e-12,1
0.875,0,62.5,1.51899386023044e-12,1
0.9375,0,62.5,8.137467108377356e-13,1
1,0,62.5,0,1
0,0.0625,62.5,2.183585843014846e-07,1
0.0625,0.0625,62.5,0.0007954242921427921,1
0.125,0.0625,62.5,2.399959283495178e-05,1
0.1875,0.0625,62.5,-0.0004361126446747015,1
0.25,0.0625,62.5,-0.0006261371018347905,1
0.3125,0.0625,62.5,-0.0007192631947243302,1
0.375,0.0625,62.5,-0.0007869020494464238,1
0.4375,0.0625,62.5,-0.000835559733739632,1
0.5,0.0625,62.5,-0.0008537625073604531,1
0.5625,0.0625,62.5,-0.0008355597337396845,1
0.625,0.0625,62.5,-0.0007869020494463379,1
0.6875,0.0625,62.5,-0.000719263194724296,1
0.75,0.0625,62.5,-0.0006261371018347405,1
0.8125,0.0625,62.5,-0.0004361126446747029,1
0.875,0.0625,62.5,2.399959283496902e-05,1
0.9375,0.0625,62.5,0.0007954242921428126,1
1,0.0625,62.5,2.183585843014846e-07,1
0,0.125,62.5,4.076026906961046e-07,1
0.0625,0.125,62.5,9.009070575981271e-05,1
0.125,0.125,62.5,-0.001011814434838582,1
0.1875,0.125,62.5,-0.00146662331363418,1
0.25,0.125,62.5,-0.001513797431407159,1
0.3125,0.125,62.5,-0.001464601571578846,1
0.375,0.125,62.5,-0.001437627673309403,1
0.4375,0.125,62.5,-0.001438255078236637,1
0.5,0.125,62.5,-0.00144240265542529,1
0.5625,0.125,62.5,-0.001438255078236666,1
0.625,0.125,62.5,-0.001437627673309426,1
0.6875,0.125,62.5,-0.001464601571578938,1
0.75,0.125,62.5,-0.00151379743140715,1
0.8125,0.125,62.5,-0.001466623313634141,1
0.875,0.125,62.5,-0.001011814434838556,1
0.9375,0.125,62.5,9.009070575984583e-05,1
1,0.125,62.5,4.076026906961046e-07,1
0,0.1875,62.5,5.677323191838601e-07,1
0.0625,0.1875,62.5,-0.0002911434704895285,1
0.125,0.1875,62.5,-0.001367330167248705,1
0.1875,0.1875,62.5,-0.001607406663963305,1
0.25,0.1875,62.5,-0.001407624431577067,1
0.3125,0.1875,62.5,-0.001160087139965192,1
0.375,0.1875,62.5,-0.001003628655179389,1
0.4375,0.1875,62.5,-0.0009353141885625095,1
0.5,0.1875,62.5,-0.0009182685508307012,1
0.5625,0.1875,62.5,-0.0009353141885624543,1
0.625,0.1875,62.5,-0.00100362865517938,1
0.6875,0.1875,62.5,-0.001160087139965222,1
0.75,0.1875,62.5,-0.001407624431577076,1
0.8125,0.1875,62.5,-0.001607406663963299,1
0.875,0.1875,62.5,-0.001367330167248694,1
0.9375,0.1875,62.5,-0.0002911434704895035,1
1,0.1875,62.5,5.677323191838601e-07,1
0,0.25,62.5,6.987474697647508e-07,1
0.0625,0.25,62.5,-0.0004112037502651948,1
0.125,0.25,62.5,-0.001323011800194203,1
0.1875,0.25,62.5,-0.001312075332171865,1
0.25,0.25,62.5,-0.0008780373121847145,1
0.3125,0.25,62.5,-0.0004549437810992995,1
0.375,0.25,62.5,-0.0001861660220789476,1
0.4375,0.25,62.5,-5.804097212026957e-05,1
0.5,0.25,62.5,-2.252204228199386e-05,1
0.5625,0.25,62.5,-5.80409721202803e-05,1
0.625,0.25,62.5,-0.0001861660220788626,1
0.6875,0.25,62.5,-0.0004549437810993525,1
0.75,0.25,62.5,-0.0008780373121846902,1
0.8125,0.25,62.5,-0.001312075332171836,1
0.875,0.25,62.5,-0.001323011800194218,1
0.9375,0.25,62.5,-0.0004112037502652065,1
1,0.25,62.5,6.987474697647508e-07,1
0,0.3125,62.5,8.00648142438777e-07,1
0.0625,0.3125,62.5,-0.0004503675854064507,1
0.125,0.3125,62.5,-0.001203610763478995,1
0.1875,0.3125,62.5,-0.0009916906066563748,1
0.25,0.3125,62.5,-0.0003825539287674035,1
0.3125,0.3125,62.5,0.0001674724401689952,1
0.375,0.3125,62.5,0.0005161637189181633,1
0.4375,0.3125,62.5,0.0006865350559540878,1
0.5,0.3125,62.5,0.0007350672034753332,1
0.5625,0.3125,62.5,0.0006865350559540679,1
0.625,0.3125,62.5,0.0005161637189181711,1
0.6875,0.3125,62.5,0.0001674724401690041,1
0.75,0.3125,62.5,-0.0003825539287674013,1
0.8125,0.3125,62.5,-0.0009916906066563685,1
0.875,0.3125,62.5,-0.001203610763479042,1
0.9375,0.3125,62.5,-0.0004503675854065128,1
1,0.3125,62.5,8.00648142438777e-07,1
0,0.375,62.5,8.734343372059385e-07,1
0.0625,0.375,62.5,-0.000480921462677929,1
0.125,0.375,62.5,-0.001129348543217181,1
0.1875,0.375,62.5,-0.0007873265505186913,1
0.25,0.375,62.5,-6.727892403383547e-05,1
0.3125,0.375,62.5,0.0005618068117799807,1
0.375,0.375,62.5,0.0009596396186285159,1
0.4375,0.375,62.5,0.001155743842699601,1
0.5,0.375,62.5,0.001212159402049825,1
0.5625,0.375,62.5,0.001155743842699604,1
0.625,0.375,62.5,0.0009596396186285733,1
0.6875,0.375,62.5,0.0005618068117799943,1
0.75,0.375,62.5,-6.727892403381645e-05,1
0.8125,0.375,62.5,-0.0007873265505186457,1
0.875,0.375,62.5,-0.001129348543217198,1
0.9375,0.375,62.5,-0.0004809214626780147,1
1,0.375,62.5,8.734343372059385e-07,1
0,0.4375,62.5,9.171060540662355e-07,1
0.0625,0.4375,62.5,-0.0005081886087494629,1
0.125,0.4375,62.5,-0.001103282582320092,1
0.1875,0.4375,62.5,-0.0006926877578642199,1
0.25,0.4375,62.5,8.569657907656793e-05,1
0.3125,0.4375,62.5,0.0007560176115392615,1
0.375,0.4375,62.5,0.001179225013795353,1
0.4375,0.4375,62.5,0.00138848899276339,1
0.5,0.4375,62.5,0.001448910800289948,1
0.5625,0.4375,62.5,0.001388488992763314,1
0.625,0.4375,62.5,0.001179225013795328,1
0.6875,0.4375,62.5,0.0007560176115391262,1
0.75,0.4375,62.5,8.569657907649074e-05,1
0.8125,0.4375,62.5,-0.0006926877578642447,1
0.875,0.4375,62.5,-0.001103282582320148,1
0.9375,0.4375,62.5,-0.0005081886087494896,1
1,0.4375,62.5,9.171060540662355e-07,1
0,0.5,62.5,9.316632930196677e-07,1
0.0625,0.5,62.5,-0.0005194280039098308,1
0.125,0.5,62.5,-0.00109885779254761,1
0.1875,0.5,62.5,-0.0006673358327965747,1
0.25,0.5,62.5,0.0001289087457785932,1
0.3125,0.5,62.5,0.000811809299507051,1
0.375,0.5,62.5,0.001242711008498003,1
0.4375,0.5,62.5,0.001455939337433798,1
0.5,0.5,62.5,0.001517562585889292,1
0.5625,0.5,62.5,0.001455939337433711,1
0.625,0.5,62.5,0.001242711008497927,1
0.6875,0.5,62.5,0.000811809299506996,1
0.75,0.5,62.5,0.0001289087457785083,1
0.8125,0.5,62.5,-0.0006673358327965876,1
0.875,0.5,62.5,-0.00109885779254764,1
0.9375,0.5,62.5,-0.0005194280039098621,1
1,0.5,62.5,9.316632930196677e-07,1
0,0.5625,62.5,9.171060540662355e-07,1
0.0625,0.5625,62.5,-0.0005081886087494615,1
0.125,0.5625,62.5,-0.001103282582320138,1
0.1875,0.5625,62.5,-0.0006926877578642581,1
0.25,0.5625,62.5,8.569657907652156e-05,1
0.3125,0.5625,62.5,0.0007560176115392631,1
0.375,0.5625,62.5,0.001179225013795413,1
0.4375,0.5625,62.5,0.001388488992763415,1
0.5,0.5625,62.5,0.001448910800289952,1
0.5625,0.5625,62.5,0.001388488992763331,1
0.625,0.5625,62.5,0.001179225013795405,1
0.6875,0.5625,62.5,0.0007560176115391894,1
0.75,0.5625,62.5,8.569657907655663e-05,1
0.8125,0.5625,62.5,-0.0006926877578642569,1
0.875,0.5625,62.5,-0.001103282582320138,1
0.9375,0.5625,62.5,-0.0005081886087494596,1
1,0.5625,62.5,9.171060540662355e-07,1
0,0.625,62.5,8.734343372059385e-07,1
0.0625,0.625,62.5,-0.000480921462677873,1
0.125,0.625,62.5,-0.001129348543217129,1
0.1875,0.625,62.5,-0.0007873265505187539,1
0.25,0.625,62.5,-6.727892403379337e-05,1
0.3125,0.625,62.5,0.0005618068117800643,1
0.375,0.625,62.5,0.0009596396186285542,1
0.4375,0.625,62.5,0.001155743842699615,1
0.5,0.625,62.5,0.001212159402049799,1
0.5625,0.625,62.5,0.001155743842699596,1
0.625,0.625,62.5,0.0009596396186286113,1
0.6875,0.625,62.5,0.0005618068117799995,1
0.75,0.625,62.5,-6.72789240337491e-05,1
0.8125,0.625,62.5,-0.0007873265505187005,1
0.875,0.625,62.5,-0.001129348543217129,1
0.9375,0.625,62.5,-0.0004809214626778791,1
1,0.625,62.5,8.734343372059385e-07,1
0,0.6875,62.5,8.00648142438777e-07,1
0.0625,0.6875,62.5,-0.0004503675854063982,1
0.125,0.6875,62.5,-0.001203610763479154,1
0.1875,0.6875,62.5,-0.0009916906066563997,1
0.25,0.6875,62.5,-0.0003825539287675017,1
0.3125,0.6875,62.5,0.0001674724401689936,1
0.375,0.6875,62.5,0.0005161637189181961,1
0.4375,0.6875,62.5,0.0006865350559540813,1
0.5,0.6875,62.5,0.0007350672034753002,1
0.5625,0.6875,62.5,0.0006865350559540356,1
0.625,0.6875,62.5,0.0005161637189181374,1
0.6875,0.6875,62.5,0.0001674724401689388,1
0.75,0.6875,62.5,-0.000382553928767476,1
0.8125,0.6875,62.5,-0.0009916906066563674,1
0.875,0.6875,62.5,-0.001203610763479055,1
0.9375,0.6875,62.5,-0.0004503675854063482,1
1,0.6875,62.5,8.00648142438777e-07,1
0,0.75,62.5,6.987474697647508e-07,1
0.0625,0.75,62.5,-0.000411203750265148,1
0.125,0.75,62.5,-0.001323011800194179,1
0.1875,0.75,62.5,-0.001312075332171786,1
0.25,0.75,62.5,-0.0008780373121847206,1
0.3125,0.75,62.5,-0.0004549437810993309,1
0.375,0.75,62.5,-0.0001861660220789062,1
0.4375,0.75,62.5,-5.804097212031619e-05,1
0.5,0.75,62.5,-2.252204228195151e-05,1
0.5625,0.75,62.5,-5.804097212030632e-05,1
0.625,0.75,62.5,-0.0001861660220788937,1
0.6875,0.75,62.5,-0.0004549437810993412,1
0.75,0.75,62.5,-0.0008780373121847841,1
0.8125,0.75,62.5,-0.001312075332171805,1
0.875,0.75,62.5,-0.001323011800194156,1
0.9375,0.75,62.5,-0.0004112037502650894,1
1,0.75,62.5,6.987474697647508e-07,1
0,0.8125,62.5,5.677323191838601e-07,1
0.0625,0.8125,62.5,-0.0002911434704894766,1
0.125,0.8125,62.5,-0.001367330167248721,1
0.1875,0.8125,62.5,-0.001607406663963271,1
0.25,0.8125,62.5,-0.001407624431577159,1
0.3125,0.8125,62.5,-0.001160087139965271,1
0.375,0.8125,62.5,-0.001003628655179348,1
0.4375,0.8125,62.5,-0.0009353141885624909,1
0.5,0.8125,62.5,-0.0009182685508306833,1
0.5625,0.8125,62.5,-0.0009353141885624924,1
0.625,0.8125,62.5,-0.001003628655179307,1
0.6875,0.8125,62.5,-0.001160087139965254,1
0.75,0.8125,62.5,-0.001407624431577114,1
0.8125,0.8125,62.5,-0.001607406663963273,1
0.875,0.8125,62.5,-0.001367330167248676,1
0.9375,0.8125,62.5,-0.0002911434704894533,1
1,0.8125,62.5,5.677323191838601e-07,1
0,0.875,62.5,4.076026906961046e-07,1
0.0625,0.875,62.5,9.009070575981341e-05,1
0.125,0.875,62.5,-0.00101181443483856,1
0.1875,0.875,62.5,-0.001466623313634148,1
0.25,0.875,62.5,-0.001513797431407188,1
0.3125,0.875,62.5,-0.0014646015715788,1
0.375,0.875,62.5,-0.001437627673309339,1
0.4375,0.875,62.5,-0.001438255078236652,1
0.5,0.875,62.5,-0.0014424026554253,1
0.5625,0.875,62.5,-0.00143825507823667,1
0.625,0.875,62.5,-0.001437627673309265,1
0.6875,0.875,62.5,-0.001464601571578768,1
0.75,0.875,62.5,-0.001513797431407175,1
0.8125,0.875,62.5,-0.001466623313634099,1
0.875,0.875,62.5,-0.001011814434838519,1
0.9375,0.875,62.5,9.00907057598751e-05,1
1,0.875,62.5,4.076026906961046e-07,1
0,0.9375,62.5,2.183585843014846e-07,1
0.0625,0.9375,62.5,0.000795424292142808,1
0.125,0.9375,62.5,2.399959283496311e-05,1
0.1875,0.9375,62.5,-0.0004361126446747472,1
0.25,0.9375,62.5,-0.0006261371018348172,1
0.3125,0.9375,62.5,-0.0007192631947243517,1
0.375,0.9375,62.5,-0.0007869020494463703,1
0.4375,0.9375,62.5,-0.0008355597337396327,1
0.5,0.9375,62.5,-0.0008537625073604519,1
